,1/N,Mean-Variance,Minimum Variance
1998-12-01,0.10000000000000003,0.9999999999999998,0.39575174468500124
1999-01-01,0.10000000000000003,0.9999999999999991,0.39270437805679687
1999-02-01,0.10000000000000003,0.5051448003267542,0.37939275975388115
1999-03-01,0.10000000000000003,0.7521641102881889,0.3778518070495037
1999-04-01,0.10000000000000003,0.5409805443453768,0.3802943344642316
1999-05-01,0.10000000000000003,0.8121866354730986,0.37919769417559474
1999-06-01,0.10000000000000003,0.9286662943673163,0.3742787900724575
1999-07-01,0.10000000000000003,1.0,0.36732336002601595
1999-08-01,0.10000000000000003,1.0,0.3616602182715793
1999-09-01,0.10000000000000003,0.9999999999999998,0.3580523736105388
1999-10-01,0.10000000000000003,1.0,0.3630365380865522
1999-11-01,0.10000000000000003,1.0,0.36811855949790867
1999-12-01,0.10000000000000003,1.0,0.34972515472331966
2000-01-01,0.10000000000000003,1.0,0.3439995234944909
2000-02-01,0.10000000000000003,0.9999999999999996,0.32211514424520926
2000-03-01,0.10000000000000003,0.9999999999999998,0.33375150943215065
2000-04-01,0.10000000000000003,1.0,0.3377298348966461
2000-05-01,0.10000000000000003,1.0,0.3410101200423071
2000-06-01,0.10000000000000003,1.0,0.32972963298681396
2000-07-01,0.10000000000000003,1.0,0.31780819569922264
2000-08-01,0.10000000000000003,1.0,0.32611323648724233
2000-09-01,0.10000000000000003,1.0,0.2921259688534867
2000-10-01,0.10000000000000003,0.9999999999999993,0.2846506972084702
2000-11-01,0.10000000000000003,0.9999999999999998,0.28419490811432274
2000-12-01,0.10000000000000003,1.0,0.2966643715776153
2001-01-01,0.10000000000000003,0.8968535773330752,0.2958528834886108
2001-02-01,0.10000000000000003,1.0,0.28386490790853136
2001-03-01,0.10000000000000003,0.5998171705268178,0.2696223122062731
2001-04-01,0.10000000000000003,0.5075266005283505,0.28014677674845445
2001-05-01,0.10000000000000003,0.7845292268591207,0.2698077521371495
2001-06-01,0.10000000000000003,0.6487489397591377,0.26951037883843343
2001-07-01,0.10000000000000003,0.7822031438110177,0.2608178109353304
2001-08-01,0.10000000000000003,0.6570745993759632,0.2581645928916128
2001-09-01,0.10000000000000003,0.5098166541955116,0.2595794906575793
2001-10-01,0.10000000000000003,0.3691934710579564,0.23662004892218166
2001-11-01,0.10000000000000003,0.5275936608336587,0.2364045989717304
2001-12-01,0.10000000000000003,0.6545197561495557,0.22684487052074648
2002-01-01,0.10000000000000003,0.6501414148600714,0.21534696166797335
2002-02-01,0.10000000000000003,0.6068895863054579,0.21970272119557857
2002-03-01,0.10000000000000003,0.3468861483896278,0.21879174524134853
2002-04-01,0.10000000000000003,0.3806714253263606,0.210708247113214
2002-05-01,0.10000000000000003,0.4248461544812534,0.2081163111538261
2002-06-01,0.10000000000000003,0.46996039011542057,0.20266082251456782
2002-07-01,0.10000000000000003,0.4089598441533338,0.19957987953376816
2002-08-01,0.10000000000000003,0.4342371374421574,0.19395706966483334
2002-09-01,0.10000000000000003,0.45555364311096896,0.1914115836642994
2002-10-01,0.10000000000000003,0.48615623139303876,0.18735855909349625
2002-11-01,0.10000000000000003,0.44326238632358417,0.19004072444978468
2002-12-01,0.10000000000000003,0.4716131601535368,0.19381762639510391
2003-01-01,0.10000000000000003,0.42147875465764645,0.19649135959626857
2003-02-01,0.10000000000000003,0.6809690635680984,0.19630571136149438
2003-03-01,0.10000000000000003,0.7752428969176863,0.1958060477590919
2003-04-01,0.10000000000000003,0.8915939359149345,0.19507496215918874
2003-05-01,0.10000000000000003,0.7180770435202033,0.20688033365702563
2003-06-01,0.10000000000000003,0.7078919439970036,0.20061430582057727
2003-07-01,0.10000000000000003,0.8127706076449694,0.20074391982272444
2003-08-01,0.10000000000000003,0.7626733996852311,0.1971355895307546
2003-09-01,0.10000000000000003,0.6764208300980779,0.19791444243542441
2003-10-01,0.10000000000000003,0.6991149428164956,0.1985713298322631
2003-11-01,0.10000000000000003,0.5678083591679732,0.20348051756919192
2003-12-01,0.10000000000000003,0.5575665214804852,0.2004979066964418
2004-01-01,0.10000000000000003,0.592857580700706,0.20592484368941685
2004-02-01,0.10000000000000003,0.6078895836957393,0.20612360788638165
2004-03-01,0.10000000000000003,0.7633376604133033,0.20381631071280024
2004-04-01,0.10000000000000003,0.7926446882029359,0.20520894576083965
2004-05-01,0.10000000000000003,0.8775528800787459,0.20456034214608332
2004-06-01,0.10000000000000003,0.7436756398302246,0.20639826338656128
2004-07-01,0.10000000000000003,0.6700464592600891,0.20820746313442481
2004-08-01,0.10000000000000003,0.6809068831944406,0.20519371369179717
2004-09-01,0.10000000000000003,0.5440936921141206,0.20774588245619766
2004-10-01,0.10000000000000003,0.4652360110722148,0.2078700431960238
2004-11-01,0.10000000000000003,0.4126988537148433,0.20722276341654305
2004-12-01,0.10000000000000003,0.5586428353659075,0.20581675165022767
2005-01-01,0.10000000000000003,0.36826378105689517,0.20556615712178644
2005-02-01,0.10000000000000003,0.7921202238158003,0.20547386898472197
2005-03-01,0.10000000000000003,1.0,0.2112636656366465
2005-04-01,0.10000000000000003,0.9999999999999998,0.2115034321674287
2005-05-01,0.10000000000000003,0.8355901988847994,0.21114759377391723
2005-06-01,0.10000000000000003,0.773282210584048,0.21204114882742936
2005-07-01,0.10000000000000003,0.9999999999999998,0.21236506953883888
2005-08-01,0.10000000000000003,1.0,0.2122587276330684
2005-09-01,0.10000000000000003,0.9999999999999998,0.21184018133728338
2005-10-01,0.10000000000000003,1.0,0.21538028389020172
2005-11-01,0.10000000000000003,1.0,0.21940288925793688
2005-12-01,0.10000000000000003,1.0,0.21770079873543063
2006-01-01,0.10000000000000003,1.0,0.21809097722105128
2006-02-01,0.10000000000000003,1.0,0.22003069510564507
2006-03-01,0.10000000000000003,1.0,0.22059777678539177
2006-04-01,0.10000000000000003,1.0,0.21943599029620697
2006-05-01,0.10000000000000003,1.0,0.21989586189890303
2006-06-01,0.10000000000000003,1.0,0.222758803264536
2006-07-01,0.10000000000000003,0.9999999999999998,0.22345968789860243
2006-08-01,0.10000000000000003,1.0,0.2233350461092695
2006-09-01,0.10000000000000003,1.0,0.22323254356496808
2006-10-01,0.10000000000000003,1.0,0.22343041572894562
2006-11-01,0.10000000000000003,1.0,0.22451123177729132
2006-12-01,0.10000000000000003,1.0,0.22406362931386903
2007-01-01,0.10000000000000003,0.9999999999999998,0.2251556273846225
2007-02-01,0.10000000000000003,1.0,0.2246095587715966
2007-03-01,0.10000000000000003,1.0,0.22560451772556617
2007-04-01,0.10000000000000003,0.9999999999999998,0.2317871667509075
2007-05-01,0.10000000000000003,0.9999999999999996,0.23120250716915225
2007-06-01,0.10000000000000003,1.0,0.23059832716601564
2007-07-01,0.10000000000000003,0.9999999999999996,0.2292348408441907
2007-08-01,0.10000000000000003,1.0,0.21879083472673994
2007-09-01,0.10000000000000003,1.0,0.2180966354026012
2007-10-01,0.10000000000000003,1.0,0.2210167502640794
2007-11-01,0.10000000000000003,1.0,0.21860480173674304
2007-12-01,0.10000000000000003,1.0,0.22294590779106754
2008-01-01,0.10000000000000003,1.0,0.22389641544586714
2008-02-01,0.10000000000000003,0.9999999999999998,0.23480085233242787
2008-03-01,0.10000000000000003,1.0,0.23264523267406145
2008-04-01,0.10000000000000003,1.0,0.23508082219189935
2008-05-01,0.10000000000000003,0.9999999999999998,0.24021302421779067
2008-06-01,0.10000000000000003,1.0,0.23955597292416733
2008-07-01,0.10000000000000003,1.0,0.24178541938014853
2008-08-01,0.10000000000000003,1.0,0.24015393149286604
2008-09-01,0.10000000000000003,0.9999999999999996,0.24502105035909352
2008-10-01,0.10000000000000003,1.0,0.25537361187775903
2008-11-01,0.10000000000000003,0.9999999999999998,0.2731306612428731
2008-12-01,0.10000000000000003,0.9999999999999991,0.2737830499407294
2009-01-01,0.10000000000000003,1.0,0.2673853850503683
2009-02-01,0.10000000000000003,1.0,0.26783193877141975
2009-03-01,0.10000000000000003,1.0,0.27207973702129173
2009-04-01,0.10000000000000003,0.9999999999999991,0.27062733470928574
2009-05-01,0.10000000000000003,1.0,0.27046039523054355
2009-06-01,0.10000000000000003,1.0,0.26331286032462486
2009-07-01,0.10000000000000003,1.0,0.2609918397172566
2009-08-01,0.10000000000000003,1.0,0.2584785950762063
2009-09-01,0.10000000000000003,0.9999999999999998,0.26079834340624486
2009-10-01,0.10000000000000003,1.0,0.27079457523044703
2009-11-01,0.10000000000000003,0.9999999999999996,0.28377263028529653
2009-12-01,0.10000000000000003,0.9999999999999998,0.28653886788592614
2010-01-01,0.10000000000000003,0.9999999999999996,0.2945836750047315
2010-02-01,0.10000000000000003,1.0,0.2971507796995963
2010-03-01,0.10000000000000003,1.0,0.3030587089532261
2010-04-01,0.10000000000000003,1.0,0.29207496192425925
2010-05-01,0.10000000000000003,1.0,0.2867051202263357
2010-06-01,0.10000000000000003,0.9431635115997992,0.31152637969675107
2010-07-01,0.10000000000000003,1.0,0.32502854212913723
2010-08-01,0.10000000000000003,1.0,0.3136201809375452
2010-09-01,0.10000000000000003,0.6817557234720083,0.3095378128412845
2010-10-01,0.10000000000000003,0.7632135341837367,0.3235264591862006
2010-11-01,0.10000000000000003,1.0,0.34681013254965926
2010-12-01,0.10000000000000003,0.9999999999999998,0.34902013937773313
2011-01-01,0.10000000000000003,1.0,0.3447921984407406
2011-02-01,0.10000000000000003,1.0,0.34362605740769936
2011-03-01,0.10000000000000003,0.9999999999999996,0.3368856893600651
2011-04-01,0.10000000000000003,0.9999999999999998,0.3485475567923455
2011-05-01,0.10000000000000003,1.0,0.3382357622488904
2011-06-01,0.10000000000000003,0.9999999999999998,0.34091365195070994
2011-07-01,0.10000000000000003,1.0,0.33329273116440916
2011-08-01,0.10000000000000003,0.9999999999999996,0.3348363782997828
2011-09-01,0.10000000000000003,0.9999999999999996,0.3311802427962829
2011-10-01,0.10000000000000003,0.9999999999999998,0.3073867991572612
2011-11-01,0.10000000000000003,1.0,0.31967479495367584
2011-12-01,0.10000000000000003,1.0,0.31011664981085174
2012-01-01,0.10000000000000003,1.0,0.3092190060595841
2012-02-01,0.10000000000000003,0.9999999999999991,0.3087402532986091
2012-03-01,0.10000000000000003,1.0,0.3093699409920244
2012-04-01,0.10000000000000003,1.0,0.30872606376747447
2012-05-01,0.10000000000000003,1.0,0.3023510695472589
2012-06-01,0.10000000000000003,1.0,0.29610349333585717
2012-07-01,0.10000000000000003,0.9999999999999998,0.2990455125240992
2012-08-01,0.10000000000000003,0.9999999999999993,0.2780338838480031
2012-09-01,0.10000000000000003,0.9999999999999998,0.27679434221472055
2012-10-01,0.10000000000000003,1.0,0.27708271814881225
2012-11-01,0.10000000000000003,1.0,0.2749972075408292
2012-12-01,0.10000000000000003,0.9999999999999996,0.27433936251732755
2013-01-01,0.10000000000000003,1.0,0.2710360976892982
2013-02-01,0.10000000000000003,1.0,0.27326290093747096
2013-03-01,0.10000000000000003,1.0,0.2753836265188034
2013-04-01,0.10000000000000003,0.9966360594416841,0.27359510067266724
2013-05-01,0.10000000000000003,1.0,0.2706433678299687
2013-06-01,0.10000000000000003,1.0,0.2773945314333474
2013-07-01,0.10000000000000003,1.0,0.2760950108524911
2013-08-01,0.10000000000000003,1.0,0.2954891957252287
2013-09-01,0.10000000000000003,1.0,0.29505343758226066
2013-10-01,0.10000000000000003,1.0,0.2993562938522276
2013-11-01,0.10000000000000003,1.0,0.30278033956296413
2013-12-01,0.10000000000000003,1.0,0.30483102072850854
2014-01-01,0.10000000000000003,1.0,0.3069930429033912
2014-02-01,0.10000000000000003,1.0,0.2985652043325495
2014-03-01,0.10000000000000003,1.0,0.30640303402624824
2014-04-01,0.10000000000000003,1.0,0.30174607981944723
2014-05-01,0.10000000000000003,1.0,0.3000349951945422
2014-06-01,0.10000000000000003,1.0,0.30062718383086656
2014-07-01,0.10000000000000003,0.8818345412386148,0.3023861409393114
2014-08-01,0.10000000000000003,0.7926578652296689,0.2922019538754826
2014-09-01,0.10000000000000003,0.7339316717825286,0.29139050371030717
2014-10-01,0.10000000000000003,0.6264733233113373,0.2976463413582412
2014-11-01,0.10000000000000003,0.7026032687656161,0.307185995492255
2014-12-01,0.10000000000000003,0.5853005779006787,0.31420373146079505
2015-01-01,0.10000000000000003,0.5208271987036468,0.31201469888086364
2015-02-01,0.10000000000000003,0.9999999999999996,0.3088827613125604
2015-03-01,0.10000000000000003,0.8539759558066027,0.3073969758687711
2015-04-01,0.10000000000000003,0.9999999999999998,0.3024399653957105
2015-05-01,0.10000000000000003,0.38214284497787615,0.30642841209657967
2015-06-01,0.10000000000000003,0.8362740272987927,0.3037359890503883
2015-07-01,0.10000000000000003,1.0,0.2982102149443758
2015-08-01,0.10000000000000003,0.5733112751179618,0.29105334516139486
2015-09-01,0.10000000000000003,0.7790658708589646,0.3013075664367335
2015-10-01,0.10000000000000003,0.9999999999999993,0.3113917075313627
2015-11-01,0.10000000000000003,0.9999999999999996,0.31259733437005666
